Date,USGB10,US_SP500,Inflation
1983-11-25,11.55,167.18,
1983-11-28,11.63,166.54,
1983-11-29,11.58,167.91,
1983-11-30,11.63,166.4,
1983-12-01,11.63,166.49,
1983-12-02,11.75,165.44,
1983-12-05,11.78,165.76,
1983-12-06,11.76,165.47,
1983-12-07,11.79,165.91,
1983-12-08,11.89,165.2,
1983-12-09,11.9,165.08,
1983-12-12,11.87,165.62,
1983-12-13,11.95,164.93,
1983-12-14,11.97,163.33,
1983-12-15,11.96,161.66,
1983-12-16,11.88,162.39,
1983-12-19,11.87,162.32,
1983-12-20,11.86,162.0,
1983-12-21,11.83,163.56,
1983-12-22,11.77,163.53,
1983-12-23,11.79,163.22,
1983-12-27,11.75,164.76,
1983-12-28,11.81,165.34,
1983-12-29,11.79,164.86,
1983-12-30,11.82,164.93,
1984-01-03,11.86,164.04,
1984-01-04,11.78,166.78,
1984-01-05,11.77,168.81,
1984-01-06,11.73,169.28,
1984-01-09,11.75,168.9,
1984-01-10,11.71,167.95,
1984-01-11,11.76,167.8,
1984-01-12,11.76,167.75,
1984-01-13,11.59,167.02,
1984-01-16,11.54,167.18,
1984-01-17,11.57,167.83,
1984-01-18,11.61,167.55,
1984-01-19,11.6,167.04,
1984-01-20,11.64,166.21,
1984-01-23,11.63,164.87,
1984-01-24,11.63,165.94,
1984-01-25,11.64,164.84,
1984-01-26,11.63,164.24,
1984-01-27,11.63,163.94,
1984-01-30,11.66,162.87,
1984-01-31,11.67,163.41,
1984-02-01,11.64,162.74,
1984-02-02,11.6,163.36,
1984-02-03,11.6,160.91,
1984-02-06,11.7,158.08,
1984-02-07,11.71,158.74,
1984-02-08,11.72,155.85,
1984-02-09,11.73,155.42,
1984-02-10,11.83,156.3,
1984-02-14,11.85,156.61,
1984-02-15,11.81,156.25,
1984-02-16,11.83,156.13,
1984-02-17,11.92,155.74,
1984-02-21,11.91,154.64,
1984-02-22,11.93,154.31,
1984-02-23,12.05,154.29,
1984-02-24,11.99,157.51,
1984-02-27,12.05,159.3,
1984-02-28,12.09,156.82,
1984-02-29,12.04,157.06,
1984-03-01,12.07,158.19,
1984-03-02,11.99,159.24,
1984-03-05,12.07,157.89,
1984-03-06,12.09,156.25,
1984-03-07,12.22,154.57,
1984-03-08,12.24,155.19,
1984-03-09,12.28,154.35,
1984-03-12,12.24,156.34,
1984-03-13,12.27,156.78,
1984-03-14,12.31,156.77,
1984-03-15,12.31,157.41,
1984-03-16,12.34,159.27,
1984-03-19,12.45,157.78,
1984-03-20,12.44,158.86,
1984-03-21,12.45,158.66,
1984-03-22,12.49,156.69,
1984-03-23,12.48,156.86,
1984-03-26,12.46,156.67,
1984-03-27,12.46,157.3,
1984-03-28,12.42,159.88,
1984-03-29,12.41,159.52,
1984-03-30,12.53,159.18,
1984-04-02,12.56,157.98,
1984-04-03,12.65,157.66,
1984-04-04,12.67,157.54,
1984-04-05,12.65,155.04,
1984-04-06,12.51,155.48,
1984-04-09,12.47,155.45,
1984-04-10,12.52,155.87,
1984-04-11,12.5,155.0,
1984-04-12,12.4,157.73,
1984-04-13,12.57,157.31,
1984-04-16,12.61,158.32,
1984-04-17,12.57,158.97,
1984-04-18,12.7,157.9,
1984-04-19,12.77,158.02,
1984-04-23,12.8,156.8,
1984-04-24,12.75,158.07,
1984-04-25,12.69,158.65,
1984-04-26,12.67,160.3,
1984-04-27,12.79,159.89,
1984-04-30,12.82,160.05,
1984-05-01,12.82,161.68,
1984-05-02,12.86,161.9,
1984-05-03,12.89,161.2,
1984-05-04,13.07,159.11,
1984-05-07,13.13,159.47,
1984-05-08,13.09,160.52,
1984-05-09,13.21,160.11,
1984-05-10,13.25,160.0,
1984-05-11,13.46,158.49,
1984-05-14,13.58,157.5,
1984-05-15,13.48,158.0,
1984-05-16,13.41,157.99,
1984-05-17,13.54,156.57,
1984-05-18,13.45,155.78,
1984-05-21,13.43,154.73,
1984-05-22,13.52,153.88,
1984-05-23,13.54,153.15,
1984-05-24,13.72,151.23,
1984-05-25,13.75,151.62,
1984-05-29,13.89,150.29,
1984-05-30,13.99,150.35,
1984-05-31,13.91,150.55,
1984-06-01,13.63,153.24,
1984-06-04,13.42,154.34,
1984-06-05,13.37,153.65,
1984-06-06,13.54,155.01,
1984-06-07,13.54,154.92,
1984-06-08,13.46,155.17,
1984-06-11,13.58,153.06,
1984-06-12,13.54,152.19,
1984-06-13,13.44,152.13,
1984-06-14,13.39,150.39,
1984-06-15,13.21,149.03,
1984-06-18,13.27,151.73,
1984-06-19,13.38,152.61,
1984-06-20,13.65,154.84,
1984-06-21,13.72,154.51,
1984-06-22,13.74,154.46,
1984-06-25,13.75,153.97,
1984-06-26,13.79,152.71,
1984-06-27,13.76,151.64,
1984-06-28,13.8,152.84,
1984-06-29,13.84,153.18,
1984-07-02,13.87,153.2,
1984-07-03,13.8,153.7,
1984-07-05,13.77,152.76,
1984-07-06,13.75,152.24,
1984-07-09,13.48,153.36,
1984-07-10,13.53,152.89,
1984-07-11,13.55,150.56,
1984-07-12,13.42,150.03,
1984-07-13,13.3,150.88,
1984-07-16,13.32,151.6,
1984-07-17,13.37,152.38,
1984-07-18,13.32,151.4,
1984-07-19,13.25,150.37,
1984-07-20,13.36,149.55,
1984-07-23,13.35,148.95,
1984-07-24,13.31,147.82,
1984-07-25,13.06,148.83,
1984-07-26,12.89,150.08,
1984-07-27,12.95,151.19,
1984-07-30,13.05,150.19,
1984-07-31,12.91,150.66,
1984-08-01,12.81,154.08,
1984-08-02,12.74,157.99,
1984-08-03,12.61,162.35,
1984-08-06,12.73,162.6,
1984-08-07,12.69,162.72,
1984-08-08,12.66,161.75,
1984-08-09,12.61,165.54,
1984-08-10,12.68,165.42,
1984-08-13,12.74,165.43,
1984-08-14,12.67,164.42,
1984-08-15,12.74,162.8,
1984-08-16,12.7,163.77,
1984-08-17,12.7,164.14,
1984-08-20,12.69,164.94,
1984-08-21,12.62,167.83,
1984-08-22,12.65,167.06,
1984-08-23,12.69,167.12,
1984-08-24,12.66,167.51,
1984-08-27,12.81,166.44,
1984-08-28,12.81,167.4,
1984-08-29,12.83,167.09,
1984-08-30,12.84,166.6,
1984-08-31,12.79,166.68,
1984-09-04,12.88,164.88,
1984-09-05,12.92,164.29,
1984-09-06,12.81,165.65,
1984-09-07,12.7,164.37,
1984-09-10,12.62,164.26,
1984-09-11,12.54,164.45,
1984-09-12,12.55,164.68,
1984-09-13,12.44,167.94,
1984-09-14,12.42,168.78,
1984-09-17,12.4,168.87,
1984-09-18,12.35,167.65,
1984-09-19,12.25,166.94,
1984-09-20,12.28,167.47,
1984-09-21,12.45,165.67,
1984-09-24,12.52,165.28,
1984-09-25,12.56,165.62,
1984-09-26,12.46,166.28,
1984-09-27,12.31,166.96,
1984-09-28,12.47,166.1,
1984-10-01,12.54,164.62,
1984-10-02,12.54,163.59,
1984-10-03,12.54,162.44,
1984-10-04,12.52,162.92,
1984-10-05,12.39,162.68,
1984-10-09,12.36,161.67,
1984-10-10,12.36,162.11,
1984-10-11,12.31,162.78,
1984-10-12,12.28,164.18,
1984-10-15,12.34,165.77,
1984-10-16,12.32,164.78,
1984-10-17,12.28,164.14,
1984-10-18,12.09,168.1,
1984-10-19,11.93,167.96,
1984-10-22,11.9,167.36,
1984-10-23,11.78,167.09,
1984-10-24,11.74,167.2,
1984-10-25,11.83,166.31,
1984-10-26,11.99,165.29,
1984-10-29,11.95,164.78,
1984-10-30,11.75,166.84,
1984-10-31,11.79,166.09,
1984-11-01,11.66,167.49,
1984-11-02,11.66,167.42,
1984-11-05,11.6,168.58,
1984-11-07,11.72,169.17,
1984-11-08,11.81,168.68,
1984-11-09,11.71,167.6,
1984-11-13,11.78,165.97,
1984-11-14,11.81,165.99,
1984-11-15,11.73,165.89,
1984-11-16,11.69,164.1,
1984-11-19,11.61,163.09,
1984-11-20,11.53,164.18,
1984-11-21,11.39,164.51,
1984-11-23,11.24,166.92,
1984-11-26,11.28,165.55,
1984-11-27,11.28,166.29,
1984-11-28,11.38,165.02,
1984-11-29,11.42,163.91,
1984-11-30,11.58,163.58,
1984-12-03,11.56,162.82,
1984-12-04,11.52,163.38,
1984-12-05,11.52,162.1,
1984-12-06,11.61,162.76,
1984-12-07,11.7,162.26,
1984-12-10,11.66,162.83,
1984-12-11,11.57,163.07,
1984-12-12,11.54,162.63,
1984-12-13,11.7,161.81,
1984-12-14,11.56,162.69,
1984-12-17,11.49,163.61,
1984-12-18,11.29,168.11,
1984-12-19,11.34,167.16,
1984-12-20,11.37,166.38,
1984-12-21,11.34,165.51,
1984-12-24,11.31,166.76,
1984-12-26,11.45,166.47,
1984-12-27,11.45,165.75,
1984-12-28,11.46,166.26,
1984-12-31,11.55,167.24,
1985-01-02,11.7,165.37,
1985-01-03,11.62,164.57,
1985-01-04,11.67,163.68,
1985-01-07,11.5,164.24,
1985-01-08,11.45,163.99,
1985-01-09,11.47,165.18,
1985-01-10,11.48,168.31,
1985-01-11,11.59,167.91,
1985-01-14,11.6,170.51,
1985-01-15,11.49,170.81,
1985-01-16,11.51,171.19,
1985-01-17,11.48,170.73,
1985-01-18,11.39,171.32,
1985-01-22,11.27,175.48,
1985-01-23,11.21,177.3,
1985-01-24,11.06,176.71,
1985-01-25,11.11,177.35,
1985-01-28,11.11,177.4,
1985-01-29,11.11,179.18,
1985-01-30,11.08,179.39,
1985-01-31,11.17,179.63,
1985-02-01,11.29,178.63,
1985-02-04,11.35,180.35,
1985-02-05,11.3,180.61,
1985-02-06,11.4,180.43,
1985-02-07,11.41,181.82,
1985-02-08,11.37,182.19,
1985-02-11,11.42,180.51,
1985-02-13,11.39,183.35,
1985-02-14,11.29,182.41,
1985-02-15,11.38,181.6,
1985-02-19,11.37,181.33,
1985-02-20,11.52,181.18,
1985-02-21,11.64,180.19,
1985-02-22,11.76,179.36,
1985-02-25,11.75,179.23,
1985-02-26,11.72,181.17,
1985-02-27,11.89,180.71,
1985-02-28,11.91,181.18,
1985-03-01,11.86,183.23,
1985-03-04,11.93,182.06,
1985-03-05,11.86,182.23,
1985-03-06,11.92,180.65,
1985-03-07,11.94,179.51,
1985-03-08,11.71,179.1,
1985-03-11,11.72,178.79,
1985-03-12,11.78,179.66,
1985-03-13,11.9,178.19,
1985-03-14,11.92,177.84,
1985-03-15,11.93,176.53,
1985-03-18,12.02,176.88,
1985-03-19,11.99,179.54,
1985-03-20,11.91,179.08,
1985-03-21,11.82,179.35,
1985-03-22,11.88,179.04,
1985-03-25,11.86,177.97,
1985-03-26,11.77,178.43,
1985-03-27,11.84,179.54,
1985-03-28,11.75,179.54,
1985-03-29,11.65,180.66,
1985-04-01,11.66,181.27,
1985-04-02,11.7,180.53,
1985-04-03,11.73,179.11,
1985-04-04,11.75,179.03,
1985-04-08,11.77,178.03,
1985-04-09,11.66,178.21,
1985-04-10,11.58,179.42,
1985-04-11,11.42,180.19,
1985-04-12,11.43,180.54,
1985-04-15,11.37,180.92,
1985-04-16,11.25,181.2,
1985-04-17,11.29,181.68,
1985-04-18,11.13,180.84,
1985-04-19,11.16,181.11,
1985-04-22,11.13,180.7,
1985-04-23,11.25,181.88,
1985-04-24,11.25,182.26,
1985-04-25,11.37,183.43,
1985-04-26,11.35,182.18,
1985-04-29,11.47,180.63,
1985-04-30,11.41,179.83,
1985-05-01,11.27,178.37,
1985-05-02,11.29,179.01,
1985-05-03,11.21,180.08,
1985-05-06,11.19,179.99,
1985-05-07,11.17,180.76,
1985-05-08,11.26,180.62,
1985-05-09,11.2,181.92,
1985-05-10,11.04,184.28,
1985-05-13,11.04,184.61,
1985-05-14,10.87,183.87,
1985-05-15,10.89,184.54,
1985-05-16,10.81,185.66,
1985-05-17,10.84,187.42,
1985-05-20,10.56,189.72,
1985-05-21,10.6,189.64,
1985-05-22,10.62,188.56,
1985-05-23,10.64,187.6,
1985-05-24,10.57,188.29,
1985-05-28,10.43,187.86,
1985-05-29,10.46,187.68,
1985-05-30,10.39,187.75,
1985-05-31,10.28,189.55,
1985-06-03,10.05,189.32,
1985-06-04,10.05,190.04,
1985-06-05,9.83,190.16,
1985-06-06,9.89,191.06,
1985-06-07,10.19,189.68,
1985-06-10,10.16,189.51,
1985-06-11,10.08,189.04,
1985-06-12,10.16,187.61,
1985-06-13,10.21,185.33,
1985-06-14,9.98,187.1,
1985-06-17,9.97,186.53,
1985-06-18,9.9,187.34,
1985-06-19,10.04,186.63,
1985-06-20,10.14,186.73,
1985-06-21,10.34,189.61,
1985-06-24,10.45,189.15,
1985-06-25,10.5,189.74,
1985-06-26,10.54,190.06,
1985-06-27,10.39,191.23,
1985-06-28,10.25,191.85,
1985-07-01,10.19,192.43,
1985-07-02,10.2,192.01,
1985-07-03,10.23,191.45,
1985-07-05,9.93,192.52,
1985-07-08,10.05,191.93,
1985-07-09,10.05,191.05,
1985-07-10,10.07,192.37,
1985-07-11,10.22,192.94,
1985-07-12,10.23,193.29,
1985-07-15,10.22,192.72,
1985-07-16,10.15,194.72,
1985-07-17,10.12,195.65,
1985-07-18,10.3,194.38,
1985-07-19,10.34,195.13,
1985-07-22,10.46,194.35,
1985-07-23,10.47,192.55,
1985-07-24,10.51,191.58,
1985-07-25,10.52,192.06,
1985-07-26,10.59,192.4,
1985-07-29,10.67,189.6,
1985-07-30,10.66,189.93,
1985-07-31,10.57,190.92,
1985-08-01,10.51,192.11,
1985-08-02,10.66,191.48,
1985-08-05,10.64,190.62,
1985-08-06,10.65,187.93,
1985-08-07,10.55,187.68,
1985-08-08,10.43,188.95,
1985-08-09,10.37,188.32,
1985-08-12,10.38,187.63,
1985-08-13,10.46,187.3,
1985-08-14,10.38,187.41,
1985-08-15,10.36,187.26,
1985-08-16,10.26,186.1,
1985-08-19,10.23,186.38,
1985-08-20,10.2,188.08,
1985-08-21,10.12,189.16,
1985-08-22,10.1,187.36,
1985-08-23,10.14,187.17,
1985-08-26,10.18,187.31,
1985-08-27,10.12,188.1,
1985-08-28,10.16,188.83,
1985-08-29,10.12,188.93,
1985-08-30,10.28,188.63,
1985-09-03,10.24,187.91,
1985-09-04,10.16,187.37,
1985-09-05,10.27,187.27,
1985-09-06,10.5,188.24,
1985-09-09,10.49,188.25,
1985-09-10,10.48,186.9,
1985-09-11,10.51,185.03,
1985-09-12,10.52,183.69,
1985-09-13,10.4,182.91,
1985-09-16,10.37,182.88,
1985-09-17,10.41,181.36,
1985-09-18,10.43,181.71,
1985-09-19,10.43,183.39,
1985-09-20,10.36,182.05,
1985-09-23,10.39,184.3,
1985-09-24,10.33,182.62,
1985-09-25,10.27,180.66,
1985-09-26,10.22,181.29,
1985-09-30,10.31,182.08,
1985-10-01,10.29,185.07,
1985-10-02,10.3,184.06,
1985-10-03,10.32,184.36,
1985-10-04,10.36,183.22,
1985-10-07,10.42,181.87,
1985-10-08,10.36,181.87,
1985-10-09,10.37,182.52,
1985-10-10,10.35,182.78,
1985-10-11,10.34,184.28,
1985-10-15,10.3,186.08,
1985-10-16,10.25,187.98,
1985-10-17,10.21,187.66,
1985-10-18,10.17,187.04,
1985-10-21,10.18,186.96,
1985-10-22,10.12,188.04,
1985-10-23,10.14,189.09,
1985-10-24,10.15,188.5,
1985-10-25,10.21,187.52,
1985-10-28,10.28,187.76,
1985-10-29,10.11,189.23,
1985-10-30,9.97,190.07,
1985-10-31,10.01,189.82,
1985-11-01,9.98,191.53,
1985-11-04,9.98,191.25,
1985-11-05,9.93,192.37,
1985-11-06,9.93,192.76,
1985-11-07,9.91,192.62,
1985-11-08,9.84,193.72,
1985-11-12,9.74,198.08,
1985-11-13,9.78,197.1,
1985-11-14,9.84,199.06,
1985-11-15,9.92,198.11,
1985-11-18,9.72,198.71,
1985-11-19,9.73,198.67,
1985-11-20,9.72,198.99,
1985-11-21,9.58,201.41,
1985-11-22,9.66,201.52,
1985-11-25,9.68,200.35,
1985-11-26,9.68,200.67,
1985-11-27,9.64,202.54,
1985-11-29,9.59,202.17,
1985-12-02,9.69,200.46,
1985-12-03,9.68,200.86,
1985-12-04,9.63,204.23,
1985-12-05,9.62,203.88,
1985-12-06,9.65,202.99,
1985-12-09,9.49,204.25,
1985-12-10,9.36,204.39,
1985-12-11,9.2,206.31,
1985-12-12,9.27,206.73,
1985-12-13,9.21,209.94,
1985-12-16,9.16,212.02,
1985-12-17,9.04,210.65,
1985-12-18,9.11,209.81,
1985-12-19,9.1,210.02,
1985-12-20,9.04,210.94,
1985-12-23,9.08,208.57,
1985-12-24,9.07,207.14,
1985-12-26,9.04,207.65,
1985-12-27,8.99,209.61,
1985-12-30,9.01,210.68,
1985-12-31,9.0,211.28,
1986-01-02,9.04,209.59,
1986-01-03,9.05,210.88,
1986-01-06,9.07,210.65,
1986-01-07,8.94,213.8,
1986-01-08,9.13,207.97,
1986-01-09,9.27,206.11,
1986-01-10,9.39,205.96,
1986-01-13,9.49,206.72,
1986-01-14,9.43,206.64,
1986-01-15,9.31,208.26,
1986-01-16,9.3,209.17,
1986-01-17,9.24,208.43,
1986-01-21,9.22,205.79,
1986-01-22,9.28,203.49,
1986-01-23,9.23,204.25,
1986-01-24,9.23,206.43,
1986-01-27,9.13,207.39,
1986-01-28,9.05,209.81,
1986-01-29,9.09,210.29,
1986-01-30,9.1,209.33,
1986-01-31,9.08,211.78,
1986-02-03,9.02,213.96,
1986-02-04,8.96,212.79,
1986-02-05,8.97,212.96,
1986-02-06,9.03,213.47,
1986-02-07,9.11,214.56,
1986-02-10,9.0,216.24,
1986-02-11,8.93,215.92,
1986-02-12,8.91,215.97,
1986-02-13,8.85,217.4,
1986-02-14,8.68,219.76,
1986-02-18,8.64,222.45,
1986-02-19,8.7,219.76,
1986-02-20,8.67,222.22,
1986-02-21,8.48,224.62,
1986-02-24,8.39,224.34,
1986-02-25,8.4,223.79,
1986-02-26,8.36,224.04,
1986-02-27,8.15,226.77,
1986-02-28,8.13,226.92,
1986-03-03,7.99,225.42,
1986-03-04,7.93,224.38,
1986-03-05,8.12,224.34,
1986-03-06,8.04,225.13,
1986-03-07,7.96,225.57,
1986-03-10,7.76,226.58,
1986-03-11,7.7,231.69,
1986-03-12,7.68,232.54,
1986-03-13,7.75,233.19,
1986-03-14,7.72,236.55,
1986-03-17,7.77,234.67,
1986-03-18,7.83,235.78,
1986-03-19,7.82,235.6,
1986-03-20,7.78,236.54,
1986-03-21,7.8,233.34,
1986-03-24,7.7,235.33,
1986-03-25,7.7,234.72,
1986-03-26,7.64,237.3,
1986-03-27,7.49,238.97,
1986-03-31,7.39,238.9,
1986-04-01,7.37,235.14,
1986-04-02,7.33,235.71,
1986-04-03,7.41,232.47,
1986-04-04,7.45,228.69,
1986-04-07,7.43,228.63,
1986-04-08,7.31,233.52,
1986-04-09,7.27,233.75,
1986-04-10,7.23,236.44,
1986-04-11,7.29,235.97,
1986-04-14,7.19,237.28,
1986-04-15,7.22,237.73,
1986-04-16,6.98,242.22,
1986-04-17,7.03,243.03,
1986-04-18,7.09,242.38,
1986-04-21,7.04,244.74,
1986-04-22,7.25,242.42,
1986-04-23,7.36,241.75,
1986-04-24,7.51,242.02,
1986-04-25,7.58,242.29,
1986-04-28,7.48,243.08,
1986-04-29,7.38,240.51,
1986-04-30,7.38,235.52,
1986-05-01,7.45,235.16,
1986-05-02,7.51,234.79,
1986-05-05,7.45,237.73,
1986-05-06,7.46,237.24,
1986-05-07,7.43,236.08,
1986-05-08,7.4,237.13,
1986-05-09,7.48,237.85,
1986-05-12,7.67,237.58,
1986-05-13,7.63,236.41,
1986-05-14,7.66,237.54,
1986-05-15,7.79,234.43,
1986-05-16,7.99,232.76,
1986-05-19,7.98,233.2,
1986-05-20,7.88,236.11,
1986-05-21,7.9,235.45,
1986-05-22,7.88,240.12,
1986-05-23,7.84,241.35,
1986-05-27,7.73,244.75,
1986-05-28,7.73,246.63,
1986-05-29,7.99,247.98,
1986-05-30,8.05,247.35,
1986-06-02,8.32,245.04,
1986-06-03,8.19,245.51,
1986-06-04,8.39,243.94,
1986-06-05,8.31,245.65,
1986-06-06,7.95,245.67,
1986-06-09,8.13,239.96,
1986-06-10,8.07,239.58,
1986-06-11,8.01,241.13,
1986-06-12,7.98,241.49,
1986-06-13,7.73,245.73,
1986-06-16,7.63,246.13,
1986-06-17,7.63,244.35,
1986-06-18,7.57,244.99,
1986-06-19,7.69,244.06,
1986-06-20,7.6,247.58,
1986-06-23,7.55,245.26,
1986-06-24,7.47,247.03,
1986-06-25,7.42,248.93,
1986-06-26,7.42,248.74,
1986-06-27,7.38,249.6,
1986-06-30,7.35,250.84,
1986-07-01,7.37,252.04,
1986-07-02,7.37,252.7,
1986-07-03,7.31,251.79,
1986-07-07,7.31,244.05,
1986-07-08,7.44,241.59,
1986-07-09,7.31,242.82,
1986-07-10,7.31,243.01,
1986-07-11,7.3,242.22,
1986-07-14,7.25,238.11,
1986-07-15,7.16,233.66,
1986-07-16,7.2,235.01,
1986-07-17,7.18,236.07,
1986-07-18,7.16,236.36,
1986-07-21,7.14,236.24,
1986-07-22,7.2,238.18,
1986-07-23,7.29,238.67,
1986-07-24,7.35,237.95,
1986-07-25,7.33,240.22,
1986-07-28,7.53,236.01,
1986-07-29,7.41,234.55,
1986-07-30,7.41,236.59,
1986-07-31,7.34,236.12,
1986-08-01,7.34,234.91,
1986-08-04,7.33,235.99,
1986-08-05,7.39,237.03,
1986-08-06,7.47,236.84,
1986-08-07,7.45,237.04,
1986-08-08,7.3,236.88,
1986-08-11,7.25,240.68,
1986-08-12,7.23,243.34,
1986-08-13,7.15,245.67,
1986-08-14,7.16,246.25,
1986-08-15,7.14,247.15,
1986-08-18,7.14,247.38,
1986-08-19,7.02,246.51,
1986-08-20,7.0,249.77,
1986-08-21,6.96,249.67,
1986-08-22,7.07,250.19,
1986-08-25,7.06,247.81,
1986-08-26,6.97,252.84,
1986-08-27,7.06,253.3,
1986-08-28,7.04,252.84,
1986-08-29,6.95,252.93,
1986-09-02,7.03,248.52,
1986-09-03,7.2,250.08,
1986-09-04,7.15,253.83,
1986-09-05,7.32,250.47,
1986-09-08,7.38,248.14,
1986-09-09,7.35,247.67,
1986-09-10,7.35,247.06,
1986-09-11,7.57,235.18,
1986-09-12,7.63,230.67,
1986-09-15,7.53,231.94,
1986-09-16,7.53,231.72,
1986-09-17,7.46,231.68,
1986-09-18,7.62,232.31,
1986-09-19,7.67,232.21,
1986-09-22,7.62,234.93,
1986-09-23,7.58,235.67,
1986-09-24,7.48,236.28,
1986-09-25,7.47,231.83,
1986-09-26,7.47,232.23,
1986-09-29,7.54,229.91,
1986-09-30,7.45,231.32,
1986-10-01,7.41,233.6,
1986-10-02,7.45,233.92,
1986-10-03,7.31,233.71,
1986-10-06,7.28,234.78,
1986-10-07,7.28,234.41,
1986-10-08,7.31,236.68,
1986-10-09,7.33,235.85,
1986-10-10,7.36,235.48,
1986-10-14,7.49,235.37,
1986-10-15,7.51,238.8,
1986-10-16,7.53,239.53,
1986-10-17,7.57,238.84,
1986-10-20,7.66,235.97,
1986-10-21,7.57,235.88,
1986-10-22,7.49,236.26,
1986-10-23,7.43,239.28,
1986-10-24,7.47,238.26,
1986-10-27,7.42,238.77,
1986-10-28,7.45,239.26,
1986-10-29,7.41,240.94,
1986-10-30,7.31,243.71,
1986-10-31,7.34,243.98,
1986-11-03,7.29,245.8,
1986-11-04,7.31,246.2,
1986-11-05,7.24,246.58,
1986-11-06,7.32,245.87,
1986-11-07,7.4,245.77,
1986-11-10,7.38,246.13,
1986-11-12,7.35,246.64,
1986-11-13,7.33,243.02,
1986-11-14,7.29,244.5,
1986-11-17,7.22,243.21,
1986-11-18,7.27,236.78,
1986-11-19,7.19,237.66,
1986-11-20,7.19,242.05,
1986-11-21,7.17,245.86,
1986-11-24,7.11,247.45,
1986-11-25,7.15,248.17,
1986-11-26,7.15,248.77,
1986-11-28,7.15,249.22,
1986-12-01,7.18,249.05,
1986-12-02,7.08,254.0,
1986-12-03,7.06,253.85,
1986-12-04,7.01,253.04,
1986-12-05,7.12,251.17,
1986-12-08,7.1,251.16,
1986-12-09,7.07,249.28,
1986-12-10,7.05,250.96,
1986-12-11,7.12,248.17,
1986-12-12,7.13,247.35,
1986-12-15,7.15,248.21,
1986-12-16,7.12,250.04,
1986-12-17,7.12,247.56,
1986-12-18,7.11,246.78,
1986-12-19,7.1,249.73,
1986-12-22,7.1,248.75,
1986-12-23,7.08,246.34,
1986-12-24,7.07,246.75,
1986-12-26,7.08,246.92,
1986-12-29,7.17,244.67,
1986-12-30,7.23,243.37,
1986-12-31,7.23,242.17,
1987-01-02,7.18,246.45,
1987-01-05,7.08,252.19,
1987-01-06,7.08,252.78,
1987-01-07,7.05,255.33,
1987-01-08,7.04,257.28,
1987-01-09,7.01,258.73,
1987-01-12,7.05,260.3,
1987-01-13,7.1,259.95,
1987-01-14,7.11,262.64,
1987-01-15,7.08,265.49,
1987-01-16,7.03,266.28,
1987-01-20,7.01,269.04,
1987-01-21,7.01,267.84,
1987-01-22,7.03,273.91,
1987-01-23,7.06,270.1,
1987-01-26,7.17,269.61,
1987-01-27,7.16,273.75,
1987-01-28,7.13,275.4,
1987-01-29,7.13,274.24,
1987-01-30,7.18,274.08,
1987-02-02,7.23,276.45,
1987-02-03,7.25,275.99,
1987-02-04,7.23,279.64,
1987-02-05,7.2,281.16,
1987-02-06,7.19,280.04,
1987-02-09,7.25,278.16,
1987-02-10,7.33,275.07,
1987-02-11,7.37,277.54,
1987-02-12,7.31,275.62,
1987-02-13,7.28,279.7,
1987-02-17,7.33,285.49,
1987-02-18,7.3,285.42,
1987-02-19,7.23,285.57,
1987-02-20,7.24,285.48,
1987-02-23,7.23,282.38,
1987-02-24,7.18,282.88,
1987-02-25,7.21,284.0,
1987-02-26,7.21,282.96,
1987-02-27,7.19,284.2,
1987-03-02,7.17,283.0,
1987-03-03,7.21,284.12,
1987-03-04,7.14,288.62,
1987-03-05,7.16,290.52,
1987-03-06,7.23,290.66,
1987-03-09,7.23,288.3,
1987-03-10,7.23,290.86,
1987-03-11,7.23,290.31,
1987-03-12,7.22,291.22,
1987-03-13,7.19,289.89,
1987-03-16,7.22,288.23,
1987-03-17,7.2,292.47,
1987-03-18,7.21,292.78,
1987-03-19,7.21,294.08,
1987-03-20,7.22,298.17,
1987-03-23,7.25,301.16,
1987-03-24,7.27,301.64,
1987-03-25,7.26,300.38,
1987-03-26,7.24,300.93,
1987-03-27,7.33,296.13,
1987-03-30,7.54,289.2,
1987-03-31,7.51,291.7,
1987-04-01,7.59,292.38,
1987-04-02,7.59,293.63,
1987-04-03,7.59,300.41,
1987-04-06,7.54,301.95,
1987-04-07,7.62,296.69,
1987-04-08,7.61,297.26,
1987-04-09,7.78,292.86,
1987-04-10,7.98,292.49,
1987-04-13,8.07,285.62,
1987-04-14,8.28,279.16,
1987-04-15,8.1,284.44,
1987-04-16,8.03,286.91,
1987-04-20,8.2,286.09,
1987-04-21,8.19,293.07,
1987-04-22,8.24,287.19,
1987-04-23,8.39,286.82,
1987-04-24,8.47,281.52,
1987-04-27,8.37,281.83,
1987-04-28,8.28,282.51,
1987-04-29,8.35,284.57,
1987-04-30,8.21,288.36,
1987-05-01,8.39,288.03,
1987-05-04,8.52,289.36,
1987-05-05,8.45,295.34,
1987-05-06,8.54,295.47,
1987-05-07,8.5,294.71,
1987-05-08,8.43,293.37,
1987-05-11,8.57,291.57,
1987-05-12,8.55,293.3,
1987-05-13,8.55,293.98,
1987-05-14,8.57,294.24,
1987-05-15,8.8,287.43,
1987-05-18,8.73,286.65,
1987-05-19,8.89,279.62,
1987-05-20,8.92,278.21,
1987-05-21,8.87,280.17,
1987-05-22,8.78,282.16,
1987-05-26,8.55,289.11,
1987-05-27,8.6,288.73,
1987-05-28,8.56,290.76,
